CITY_TR,DISTRICT_TR,CITY_EN,DISTRICT_EN,DISSOLVEDC,DISTRICTCODE,INSHP,CITYDATE,DISTRICTDATE,DISTRICTFROM,DISSOLVE,CENTRALOLD,CENTRALDISTRICT,DISTRICTCOUNT,CITYCODE,ISO31662,NUTS,AREA,POP2000,POP2014,FROM,FROMDATE,METROPOL,METROPOLDATE
Erzincan,Kemah,Erzincan,Kemah,1459,1459,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Kemaliye,Erzincan,Kemaliye,1460,1460,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Merkez,Erzincan,Merkez,1318,1318,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Otlukbeli,Erzincan,Otlukbeli,1977,1977,1,,05/20/90,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Refahiye,Erzincan,Refahiye,1583,1583,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Tercan,Erzincan,Tercan,1675,1675,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzincan,Üzümlü,Erzincan,Uzumlu,1853,1853,1,,,,,0,0,9,24,TR-24,TRA12,11727.55,316841,223633,NA,NA,0,NA
Erzurum,Aşkale,Erzurum,Askale,1153,1153,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Aziziye,Erzurum,Aziziye,1319,1945,1,,03/22/08,Merkez,11,0,1,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Çat,Erzurum,Cat,1235,1235,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Hınıs,Erzurum,Hinis,1392,1392,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Horasan,Erzurum,Horasan,1396,1396,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,İspir,Erzurum,Ispir,1416,1416,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Karaçoban,Erzurum,Karacoban,1812,1812,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Karayazı,Erzurum,Karayazi,1444,1444,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Köprüköy,Erzurum,Koprukoy,1967,1967,1,,05/18/90,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Merkez,Erzurum,Merkez,1319,1319,0,,,,11,1,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Narman,Erzurum,Narman,1540,1540,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Oltu,Erzurum,Oltu,1550,1550,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Olur,Erzurum,Olur,1551,1551,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Palandöken,Erzurum,Palandoken,1319,2044,1,,03/22/08,Merkez,11,0,1,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Pasinler,Erzurum,Pasinler,1567,1567,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Pazaryolu,Erzurum,Pazaryolu,1865,1865,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Şenkaya,Erzurum,Senkaya,1657,1657,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Tekman,Erzurum,Tekman,1674,1674,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Tortum,Erzurum,Tortum,1683,1683,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Uzundere,Erzurum,Uzundere,1851,1851,1,,,,,0,0,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Erzurum,Yakutiye,Erzurum,Yakutiye,1319,2045,1,,03/22/08,Merkez,11,0,1,20,25,TR-25,TRA11,25330.9,937389,763320,NA,NA,1,1993
Eskişehir,Alpu,Eskisehir,Alpu,1759,1759,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Beylikova,Eskisehir,Beylikova,1777,1777,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Çifteler,Eskisehir,Cifteler,1255,1255,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Günyüzü,Eskisehir,Gunyuzu,1934,1934,1,,05/20/90,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Han,Eskisehir,Han,1939,1939,1,,05/20/90,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,İnönü,Eskisehir,Inonu,1808,1808,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Mahmudiye,Eskisehir,Mahmudiye,1508,1508,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Merkez,Eskisehir,Merkez,1322,1322,0,,,,12,1,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Mihalgazi,Eskisehir,Mihalgazi,1973,1973,1,,05/20/90,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Mihalıççık,Eskisehir,Mihaliccik,1527,1527,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Odunpazarı,Eskisehir,Odunpazari,1322,2046,1,,03/22/08,Merkez,12,0,1,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Sarıcakaya,Eskisehir,Saricakaya,1599,1599,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Seyitgazi,Eskisehir,Seyitgazi,1618,1618,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Sivrihisar,Eskisehir,Sivrihisar,1632,1632,1,,,,,0,0,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Eskişehir,Tepebaşı,Eskisehir,Tepebasi,1322,2047,1,,03/22/08,Merkez,12,0,1,14,26,TR-26,TR412,13902.03,706009,812320,NA,NA,1,1993
Gaziantep,Araban,Gaziantep,Araban,1139,1139,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,İslahiye,Gaziantep,Islahiye,1415,1415,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Karkamış,Gaziantep,Karkamis,1956,1956,1,,05/20/90,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Nizip,Gaziantep,Nizip,1546,1546,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Nurdağı,Gaziantep,Nurdagi,1974,1974,1,,05/20/90,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Oğuzeli,Gaziantep,Oguzeli,1549,1549,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Şahinbey,Gaziantep,Sahinbey,1841,1841,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Şehitkamil,Gaziantep,Sehitkamil,1844,1844,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Gaziantep,Yavuzeli,Gaziantep,Yavuzeli,1720,1720,1,,,,,0,0,9,27,TR-27,TRC11,6844.84,1285249,1889466,NA,NA,1,1986
Giresun,Alucra,Giresun,Alucra,1133,1133,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Bulancak,Giresun,Bulancak,1212,1212,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Çamoluk,Giresun,Camoluk,1893,1893,1,,05/20/90,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Çanakçı,Giresun,Canakci,1894,1894,1,,05/20/90,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Dereli,Giresun,Dereli,1272,1272,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Doğankent,Giresun,Dogankent,1912,1912,1,,05/20/90,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Espiye,Giresun,Espiye,1320,1320,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Eynesil,Giresun,Eynesil,1324,1324,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Görele,Giresun,Gorele,1361,1361,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Güce,Giresun,Guce,1930,1930,1,,05/20/90,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Keşap,Giresun,Kesap,1465,1465,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Merkez,Giresun,Merkez,1352,1352,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Piraziz,Giresun,Piraziz,1837,1837,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Şebinkarahisar,Giresun,Sebinkarahisar,1654,1654,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Tirebolu,Giresun,Tirebolu,1678,1678,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Giresun,Yağlıdere,Giresun,Yaglidere,1854,1854,1,,,,,0,0,16,28,TR-28,TR903,6831.58,523819,429984,NA,NA,0,NA
Gümüşhane,Kelkit,Gumushane,Kelkit,1458,1458,1,,,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Gümüşhane,Köse,Gumushane,Kose,1822,1822,1,,,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Gümüşhane,Kürtün,Gumushane,Kurtun,1971,1971,1,,05/20/90,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Gümüşhane,Merkez,Gumushane,Merkez,1369,1369,1,,,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Gümüşhane,Şiran,Gumushane,Siran,1660,1660,1,,,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Gümüşhane,Torul,Gumushane,Torul,1684,1684,1,,,,,0,0,6,29,TR-29,TR906,6437.01,186953,146353,NA,NA,0,NA
Hakkari,Çukurca,Hakkari,Cukurca,1261,1261,1,,,,,0,0,5,30,TR-30,TRB24,7178.88,236581,276287,NA,NA,0,NA
Hakkari,Derecik,Hakkari,Derecik,1656,2107,1,,10/26/18,Semdinli,13,0,0,5,30,TR-30,TRB24,7178.88,236581,276287,NA,NA,0,NA
Hakkari,Merkez,Hakkari,Merkez,1377,1377,1,,,,,0,0,5,30,TR-30,TRB24,7178.88,236581,276287,NA,NA,0,NA
Hakkari,Şemdinli,Hakkari,Semdinli,1656,1656,1,,,,13,0,0,5,30,TR-30,TRB24,7178.88,236581,276287,NA,NA,0,NA
Hakkari,Yüksekova,Hakkari,Yuksekova,1737,1737,1,,,,,0,0,5,30,TR-30,TRB24,7178.88,236581,276287,NA,NA,0,NA
Hatay,Altınözü,Hatay,Altinozu,1131,1131,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Antakya,Hatay,Antakya,1383,2080,1,,12/06/12,Merkez,14,0,1,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Arsuz,Hatay,Arsuz,1383,2081,1,,12/06/12,Merkez,14,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Belen,Hatay,Belen,1887,1887,1,,05/20/90,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Defne,Hatay,Defne,1383,2082,1,,12/06/12,Merkez,14,0,1,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Dörtyol,Hatay,Dortyol,1289,1289,1,,,,41,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Erzin,Hatay,Erzin,1792,1792,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Hassa,Hatay,Hassa,1382,1382,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,İskenderun,Hatay,Iskenderun,1413,1413,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Kırıkhan,Hatay,Kirikhan,1468,1468,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Kumlu,Hatay,Kumlu,1970,1970,1,,05/20/90,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Merkez,Hatay,Merkez,1383,1383,0,,,,14,1,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Payas,Hatay,Payas,1289,2083,1,,12/06/12,Dörtyol,41,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Reyhanlı,Hatay,Reyhanli,1585,1585,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Samandağ,Hatay,Samandag,1591,1591,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Hatay,Yayladağı,Hatay,Yayladagi,1721,1721,1,,,,,0,0,15,31,TR-31,TR631,5831.36,1253726,1519836,NA,NA,1,2013
Iğdır,Aralık,Igdir,Aralik,1142,1142,1,06/03/92,,,,0,0,4,76,TR-76,TRA23,3587.81,168634,192056,Kars,05/27/92,0,NA
Iğdır,Karakoyunlu,Igdir,Karakoyunlu,2011,2011,1,06/03/92,06/03/92,,,0,0,4,76,TR-76,TRA23,3587.81,168634,192056,Kars,05/27/92,0,NA
Iğdır,Merkez,Igdir,Merkez,1398,1398,1,06/03/92,,,,0,0,4,76,TR-76,TRA23,3587.81,168634,192056,Kars,05/27/92,0,NA
Iğdır,Tuzluca,Igdir,Tuzluca,1692,1692,1,06/03/92,,,,0,0,4,76,TR-76,TRA23,3587.81,168634,192056,Kars,05/27/92,0,NA
Isparta,Aksu,Isparta,Aksu,1755,1755,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Atabey,Isparta,Atabey,1154,1154,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Eğirdir,Isparta,Egirdir,1297,1297,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Gelendost,Isparta,Gelendost,1341,1341,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Gönen,Isparta,Gonen,1929,1929,1,,05/20/90,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Keçiborlu,Isparta,Keciborlu,1456,1456,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Merkez,Isparta,Merkez,1401,1401,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Şarkikaraağaç,Isparta,Sarkikaraagac,1651,1651,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Senirkent,Isparta,Senirkent,1615,1615,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Sütçüler,Isparta,Sutculer,1648,1648,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Uluborlu,Isparta,Uluborlu,1699,1699,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Yalvaç,Isparta,Yalvac,1717,1717,1,,,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
Isparta,Yenişarbademli,Isparta,Yenisarbademli,2001,2001,1,,05/20/90,,,0,0,13,32,TR-32,TR612,8871.08,513681,418780,NA,NA,0,NA
İstanbul,Adalar,Istanbul,Adalar,1103,1103,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Arnavutköy,Istanbul,Arnavutkoy,1237,2048,1,,03/22/08,"Çatalca, Gaziosmanpasa",15,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Ataşehir,Istanbul,Atasehir,1421,2049,1,,03/22/08,"Kadıköy, Üsküdar, Kartal",16,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Avcılar,Istanbul,Avcilar,2003,2003,1,,06/03/92,,19,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Bağcılar,Istanbul,Bagcilar,2004,2004,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Bahçelievler,Istanbul,Bahcelievler,2005,2005,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Bakırköy,Istanbul,Bakirkoy,1166,1166,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Başakşehir,Istanbul,Basaksehir,1823,2050,1,,03/22/08,Küçükçekmece,17,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Bayrampaşa,Istanbul,Bayrampasa,1886,1886,1,,05/20/90,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Beşiktaş,Istanbul,Besiktas,1183,1183,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Beykoz,Istanbul,Beykoz,1185,1185,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Beylikdüzü,Istanbul,Beylikduzu,1782,2051,1,,03/22/08,Büyükçekmece,18,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Beyoğlu,Istanbul,Beyoglu,1186,1186,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Büyükçekmece,Istanbul,Buyukcekmece,1782,1782,1,,,,18,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Çatalca,Istanbul,Catalca,1237,1237,1,,,,15,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Çekmeköy,Istanbul,Cekmekoy,1852,2052,1,,03/22/08,Ümraniye,20,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Eminönü,Istanbul,Eminonu,1305,1305,0,,,,,1,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Esenler,Istanbul,Esenler,2016,2016,1,,12/27/93,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Esenyurt,Istanbul,Esenyurt,2003,2053,1,,03/22/08,"Avcılar, Büyükçekmece",19,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Eyüp,Istanbul,Eyup,1325,1325,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Fatih,Istanbul,Fatih,1327,1327,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Gaziosmanpaşa,Istanbul,Gaziosmanpasa,1336,1336,1,,,,21,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Güngören,Istanbul,Gungoren,2010,2010,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Kadıköy,Istanbul,Kadikoy,1421,1421,1,,,,16,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Kağıthane,Istanbul,Kagithane,1810,1810,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Kartal,Istanbul,Kartal,1449,1449,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Küçükçekmece,Istanbul,Kucukcekmece,1823,1823,1,,,,17,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Maltepe,Istanbul,Maltepe,2012,2012,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Pendik,Istanbul,Pendik,1835,1835,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Sancaktepe,Istanbul,Sancaktepe,1852,2054,1,,03/22/08,"Ümraniye, Kartal",20,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Sarıyer,Istanbul,Sariyer,1604,1604,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Şile,Istanbul,Sile,1659,1659,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Silivri,Istanbul,Silivri,1622,1622,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Şişli,Istanbul,Sisli,1663,1663,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Sultanbeyli,Istanbul,Sultanbeyli,2014,2014,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Sultangazi,Istanbul,Sultangazi,1336,2055,1,,03/22/08,"Gaziosmanpaşa, Eyüp, Esenler",21,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Tuzla,Istanbul,Tuzla,2015,2015,1,,06/03/92,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Ümraniye,Istanbul,Umraniye,1852,1852,1,,,,20,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Üsküdar,Istanbul,Uskudar,1708,1708,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İstanbul,Zeytinburnu,Istanbul,Zeytinburnu,1739,1739,1,,,,,0,1,39,34,TR-34,TR100,5315.33,10018735,14377018,NA,NA,1,1983
İzmir,Aliağa,Izmir,Aliaga,1128,1128,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Balçova,Izmir,Balcova,2006,2006,1,,06/03/92,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Bayındır,Izmir,Bayindir,1178,1178,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Bayraklı,Izmir,Bayrakli,1448,2056,1,,03/22/08,Karşıyaka,22,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Bergama,Izmir,Bergama,1181,1181,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Beydağ,Izmir,Beydag,1776,1776,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Bornova,Izmir,Bornova,1203,1203,1,,,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Buca,Izmir,Buca,1780,1780,1,,,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Çeşme,Izmir,Cesme,1251,1251,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Çiğli,Izmir,Cigli,2007,2007,1,,06/03/92,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Dikili,Izmir,Dikili,1280,1280,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Foça,Izmir,Foca,1334,1334,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Gaziemir,Izmir,Gaziemir,2009,2009,1,,06/03/92,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Güzelbahçe,Izmir,Guzelbahce,2018,2018,1,,12/27/93,,,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Karabağlar,Izmir,Karabaglar,1819,2057,1,,03/22/08,"Konak, Buca, Gaziemir",23,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Karaburun,Izmir,Karaburun,1432,1432,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Karşıyaka,Izmir,Karsiyaka,1448,1448,1,,,,22,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Kemalpaşa,Izmir,Kemalpasa,1461,1461,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Kiraz,Izmir,Kiraz,1477,1477,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Kınık,Izmir,Kinik,1467,1467,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Konak,Izmir,Konak,1819,1819,1,,,,23,0,1,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
İzmir,Menderes,Izmir,Menderes,1826,1826,1,,,,,0,0,30,35,TR-35,TR310,12015.61,3370866,4113072,NA,NA,1,1986
