NAME_1_TR,NAME_2_TR,NAME_1_EN,NAME_2_EN,DIST_CNT,CODE,IN_MIB,fromshp1,fromshp2,,IN_GADM
İSTANBUL,ÇATALCA,ISTANBUL,CATALCA,39,1237,1,ISTANBUL ,ÇATALCA,TRUE,1
İSTANBUL,ÇEKMEKÖY,ISTANBUL,CEKMEKOY,39,2052,1,ISTANBUL ,ÇEKMEKÖY,TRUE,1
İSTANBUL,ESENLER,ISTANBUL,ESENLER,39,2016,1,ISTANBUL ,ESENLER,TRUE,1
İSTANBUL,ESENYURT,ISTANBUL,ESENYURT,39,2053,1,ISTANBUL ,ESENYURT,TRUE,1
İSTANBUL,EYÜPSULTAN,ISTANBUL,EYUPSULTAN,39,1325,1,ISTANBUL ,EYÜPSULTAN,TRUE,1
İSTANBUL,FATİH,ISTANBUL,FATIH,39,1327,1,ISTANBUL ,FATİH,TRUE,1
İSTANBUL,GAZİOSMANPAŞA,ISTANBUL,GAZIOSMANPASA,39,1336,1,ISTANBUL ,GAZİOSMANPAŞA,TRUE,1
İSTANBUL,GÜNGÖREN,ISTANBUL,GUNGOREN,39,2010,1,ISTANBUL ,GÜNGÖREN,TRUE,1
İSTANBUL,KADIKÖY,ISTANBUL,KADIKOY,39,1421,1,ISTANBUL ,KADIKÖY,TRUE,1
İSTANBUL,KAĞITHANE,ISTANBUL,KAGITHANE,39,1810,1,ISTANBUL ,KAĞITHANE,TRUE,1
İSTANBUL,KARTAL,ISTANBUL,KARTAL,39,1449,1,ISTANBUL ,KARTAL,TRUE,1
İSTANBUL,KÜÇÜKÇEKMECE,ISTANBUL,KUCUKCEKMECE,39,1823,1,ISTANBUL ,KÜÇÜKÇEKMECE,TRUE,1
İSTANBUL,MALTEPE,ISTANBUL,MALTEPE,39,2012,1,ISTANBUL ,MALTEPE,TRUE,1
İSTANBUL,PENDİK,ISTANBUL,PENDIK,39,1835,1,ISTANBUL ,PENDİK,TRUE,1
İSTANBUL,SANCAKTEPE,ISTANBUL,SANCAKTEPE,39,2054,1,ISTANBUL ,SANCAKTEPE,TRUE,1
İSTANBUL,SARIYER,ISTANBUL,SARIYER,39,1604,1,ISTANBUL ,SARIYER,TRUE,1
İSTANBUL,ŞİLE,ISTANBUL,SILE,39,1659,1,ISTANBUL ,ŞİLE,TRUE,1
İSTANBUL,SİLİVRİ,ISTANBUL,SILIVRI,39,1622,1,,,FALSE,0
İSTANBUL,ŞİŞLİ,ISTANBUL,SISLI,39,1663,1,ISTANBUL ,ŞİŞLİ,TRUE,1
İSTANBUL,SULTANBEYLİ,ISTANBUL,SULTANBEYLI,39,2014,1,ISTANBUL ,SULTANBEYLİ,TRUE,1
İSTANBUL,SULTANGAZİ,ISTANBUL,SULTANGAZI,39,2055,1,ISTANBUL ,SULTANGAZİ,TRUE,1
İSTANBUL,TUZLA,ISTANBUL,TUZLA,39,2015,1,ISTANBUL ,TUZLA,TRUE,1
İSTANBUL,ÜMRANİYE,ISTANBUL,UMRANIYE,39,1852,1,ISTANBUL ,ÜMRANİYE,TRUE,1
İSTANBUL,ÜSKÜDAR,ISTANBUL,USKUDAR,39,1708,1,ISTANBUL ,ÜSKÜDAR,TRUE,1
İSTANBUL,ZEYTİNBURNU,ISTANBUL,ZEYTINBURNU,39,1739,1,ISTANBUL ,ZEYTİNBURNU,TRUE,1
İZMİR,ALİAĞA,IZMIR,ALIAGA,30,1128,1,IZMİR ,ALİAĞA,TRUE,1
İZMİR,BALÇOVA,IZMIR,BALCOVA,30,2006,1,IZMİR ,BALÇOVA,TRUE,1
İZMİR,BAYINDIR,IZMIR,BAYINDIR,30,1178,1,IZMİR ,BAYINDIR,TRUE,1
İZMİR,BAYRAKLI,IZMIR,BAYRAKLI,30,2056,1,,,FALSE,0
İZMİR,BERGAMA,IZMIR,BERGAMA,30,1181,1,IZMİR ,BERGAMA,TRUE,1
İZMİR,BEYDAĞ,IZMIR,BEYDAG,30,1776,1,IZMİR ,BEYDAĞ,TRUE,1
İZMİR,BORNOVA,IZMIR,BORNOVA,30,1203,1,IZMİR ,BORNOVA,TRUE,1
İZMİR,BUCA,IZMIR,BUCA,30,1780,1,IZMİR ,BUCA,TRUE,1
İZMİR,ÇEŞME,IZMIR,CESME,30,1251,1,IZMİR ,ÇEŞME,TRUE,1
İZMİR,ÇİĞLİ,IZMIR,CIGLI,30,2007,1,IZMİR ,ÇİĞLİ,TRUE,1
İZMİR,DİKİLİ,IZMIR,DIKILI,30,1280,1,IZMİR ,DİKİLİ,TRUE,1
İZMİR,FOÇA,IZMIR,FOCA,30,1334,1,IZMİR ,FOÇA,TRUE,1
İZMİR,GAZİEMİR,IZMIR,GAZIEMIR,30,2009,1,IZMİR ,GAZİEMİR,TRUE,1
İZMİR,GÜZELBAHÇE,IZMIR,GUZELBAHCE,30,2018,1,IZMİR ,GÜZELBAHÇE,TRUE,1
İZMİR,KARABAĞLAR,IZMIR,KARABAGLAR,30,2057,1,,,FALSE,0
İZMİR,KARABURUN,IZMIR,KARABURUN,30,1432,1,IZMİR ,KARABURUN,TRUE,1
İZMİR,KARŞIYAKA,IZMIR,KARSIYAKA,30,1448,1,IZMİR ,KARŞIYAKA,TRUE,1
İZMİR,KEMALPAŞA,IZMIR,KEMALPASA,30,1461,1,IZMİR ,KEMALPAŞA,TRUE,1
İZMİR,KINIK,IZMIR,KINIK,30,1467,1,IZMİR ,KINIK,TRUE,1
İZMİR,KİRAZ,IZMIR,KIRAZ,30,1477,1,IZMİR ,KİRAZ,TRUE,1
İZMİR,KONAK,IZMIR,KONAK,30,1819,1,IZMİR ,KONAK,TRUE,1
İZMİR,MENDERES,IZMIR,MENDERES,30,1826,1,IZMİR ,MENDERES,TRUE,1
İZMİR,MENEMEN,IZMIR,MENEMEN,30,1521,1,IZMİR ,MENEMEN,TRUE,1
İZMİR,NARLIDERE,IZMIR,NARLIDERE,30,2013,1,IZMİR ,NARLIDERE,TRUE,1
İZMİR,ÖDEMİŞ,IZMIR,ODEMIS,30,1563,1,IZMİR ,ÖDEMİŞ,TRUE,1
İZMİR,SEFERİHİSAR,IZMIR,SEFERIHISAR,30,1611,1,IZMİR ,SEFERİHİSAR,TRUE,1
İZMİR,SELÇUK,IZMIR,SELCUK,30,1612,1,IZMİR ,SELÇUK,TRUE,1
İZMİR,TİRE,IZMIR,TIRE,30,1677,1,IZMİR ,TİRE,TRUE,1
İZMİR,TORBALI,IZMIR,TORBALI,30,1682,1,IZMİR ,TORBALI,TRUE,1
İZMİR,URLA,IZMIR,URLA,30,1703,1,IZMİR ,URLA,TRUE,1
KAHRAMANMARAŞ,AFŞİN,KAHRAMANMARAS,AFSIN,11,1107,1,K. MARAS ,AFŞİN,TRUE,1
KAHRAMANMARAŞ,ANDIRIN,KAHRAMANMARAS,ANDIRIN,11,1136,1,K. MARAS ,ANDIRIN,TRUE,1
KAHRAMANMARAŞ,ÇAĞLAYANCERİT,KAHRAMANMARAS,CAGLAYANCERIT,11,1785,1,K. MARAS ,ÇAĞLAYANCERİT,TRUE,1
KAHRAMANMARAŞ,DULKADİROĞLU,KAHRAMANMARAS,DULKADIROGLU,11,2084,1,,,FALSE,0
KAHRAMANMARAŞ,EKİNÖZÜ,KAHRAMANMARAS,EKINOZU,11,1919,1,K. MARAS ,EKİNÖZÜ,TRUE,1
KAHRAMANMARAŞ,ELBİSTAN,KAHRAMANMARAS,ELBISTAN,11,1299,1,K. MARAS ,ELBİSTAN,TRUE,1
KAHRAMANMARAŞ,GÖKSUN,KAHRAMANMARAS,GOKSUN,11,1353,1,K. MARAS ,GÖKSUN,TRUE,1
KAHRAMANMARAŞ,NURHAK,KAHRAMANMARAS,NURHAK,11,1975,1,K. MARAS ,NURHAK,TRUE,1
KAHRAMANMARAŞ,ONİKİŞUBAT,KAHRAMANMARAS,ONIKISUBAT,11,2085,1,,,FALSE,0
KAHRAMANMARAŞ,PAZARCIK,KAHRAMANMARAS,PAZARCIK,11,1570,1,K. MARAS ,PAZARCIK,TRUE,1
KAHRAMANMARAŞ,TÜRKOĞLU,KAHRAMANMARAS,TURKOGLU,11,1694,1,K. MARAS ,TÜRKOĞLU,TRUE,1
KARABÜK,EFLANİ,KARABUK,EFLANI,5,1296,1,KARABÜK ,EFLANİ,TRUE,1
KARABÜK,ESKİPAZAR,KARABUK,ESKIPAZAR,5,1321,1,KARABÜK ,ESKİPAZAR,TRUE,1
KARABÜK,MERKEZ,KARABUK,MERKEZ,,1433,0,KARABÜK ,MERKEZ,TRUE,1
KARABÜK,OVACIK,KARABUK,OVACIK,5,1561,1,KARABÜK ,OVACIK,TRUE,1
KARABÜK,SAFRANBOLU,KARABUK,SAFRANBOLU,5,1587,1,KARABÜK ,SAFRANBOLU,TRUE,1
KARABÜK,YENİCE,KARABUK,YENICE,5,1856,1,KARABÜK ,YENİCE,TRUE,1
KARAMAN,AYRANCI,KARAMAN,AYRANCI,5,1768,1,KARAMAN ,AYRANCI,TRUE,1
KARAMAN,BAŞYAYLA,KARAMAN,BASYAYLA,5,1884,1,KARAMAN ,BAŞYAYLA,TRUE,1
KARAMAN,ERMENEK,KARAMAN,ERMENEK,5,1316,1,KARAMAN ,ERMENEK,TRUE,1
KARAMAN,KAZIMKARABEKİR,KARAMAN,KAZIMKARABEKIR,5,1862,1,KARAMAN ,KAZIMKARABEKİR,TRUE,1
KARAMAN,MERKEZ,KARAMAN,MERKEZ,,1439,0,KARAMAN ,MERKEZ,TRUE,1
KARAMAN,SARIVELİLER,KARAMAN,SARIVELILER,5,1983,1,KARAMAN ,SARIVELİLER,TRUE,1
KARS,AKYAKA,KARS,AKYAKA,7,1756,1,KARS ,AKYAKA,TRUE,1
KARS,ARPAÇAY,KARS,ARPACAY,7,1149,1,KARS ,ARPAÇAY,TRUE,1
KARS,DİGOR,KARS,DIGOR,7,1279,1,KARS ,DİGOR,TRUE,1
KARS,KAĞIZMAN,KARS,KAGIZMAN,7,1424,1,KARS ,KAĞIZMAN,TRUE,1
KARS,MERKEZ,KARS,MERKEZ,,1447,0,KARS ,MERKEZ,TRUE,1
KARS,SARIKAMIŞ,KARS,SARIKAMIS,7,1601,1,KARS ,SARIKAMIŞ,TRUE,1
KARS,SELİM,KARS,SELIM,7,1614,1,KARS ,SELİM,TRUE,1
KARS,SUSUZ,KARS,SUSUZ,7,1645,1,KARS ,SUSUZ,TRUE,1
KASTAMONU,ABANA,KASTAMONU,ABANA,19,1101,1,KASTAMONU ,ABANA,TRUE,1
KASTAMONU,AĞLI,KASTAMONU,AGLI,19,1867,1,KASTAMONU ,AĞLI,TRUE,1
KASTAMONU,ARAÇ,KASTAMONU,ARAC,19,1140,1,KASTAMONU ,ARAÇ,TRUE,1
KASTAMONU,AZDAVAY,KASTAMONU,AZDAVAY,19,1162,1,KASTAMONU ,AZDAVAY,TRUE,1
KASTAMONU,BOZKURT,KASTAMONU,BOZKURT,19,1208,1,KASTAMONU ,BOZKURT,TRUE,1
KASTAMONU,ÇATALZEYTİN,KASTAMONU,CATALZEYTIN,19,1238,1,KASTAMONU ,ÇATALZEYTİN,TRUE,1
KASTAMONU,CİDE,KASTAMONU,CIDE,19,1221,1,KASTAMONU ,CİDE,TRUE,1
KASTAMONU,DADAY,KASTAMONU,DADAY,19,1264,1,KASTAMONU ,DADAY,TRUE,1
KASTAMONU,DEVREKANİ,KASTAMONU,DEVREKANI,19,1277,1,KASTAMONU ,DEVREKANİ,TRUE,1
KASTAMONU,DOĞANYURT,KASTAMONU,DOGANYURT,19,1915,1,KASTAMONU ,DOĞANYURT,TRUE,1
KASTAMONU,HANÖNÜ,KASTAMONU,HANONU,19,1940,1,KASTAMONU ,HANÖNÜ,TRUE,1
KASTAMONU,İHSANGAZİ,KASTAMONU,IHSANGAZI,19,1805,1,KASTAMONU ,İHSANGAZİ,TRUE,1
KASTAMONU,İNEBOLU,KASTAMONU,INEBOLU,19,1410,1,KASTAMONU ,İNEBOLU,TRUE,1
KASTAMONU,KÜRE,KASTAMONU,KURE,19,1499,1,KASTAMONU ,KÜRE,TRUE,1
KASTAMONU,MERKEZ,KASTAMONU,MERKEZ,,1450,0,KASTAMONU ,MERKEZ,TRUE,1
KASTAMONU,PINARBAŞI,KASTAMONU,PINARBASI,19,1836,1,KASTAMONU ,PINARBAŞI,TRUE,1
KASTAMONU,ŞENPAZAR,KASTAMONU,SENPAZAR,19,1845,1,KASTAMONU ,ŞENPAZAR,TRUE,1
KASTAMONU,SEYDİLER,KASTAMONU,SEYDILER,19,1984,1,KASTAMONU ,SEYDİLER,TRUE,1
KASTAMONU,TAŞKÖPRÜ,KASTAMONU,TASKOPRU,19,1666,1,KASTAMONU ,TAŞKÖPRÜ,TRUE,1
KASTAMONU,TOSYA,KASTAMONU,TOSYA,19,1685,1,KASTAMONU ,TOSYA,TRUE,1
KAYSERİ,AKKIŞLA,KAYSERI,AKKISLA,16,1752,1,KAYSERİ ,AKKIŞLA,TRUE,1
KAYSERİ,BÜNYAN,KAYSERI,BUNYAN,16,1218,1,KAYSERİ ,BÜNYAN,TRUE,1
KAYSERİ,DEVELİ,KAYSERI,DEVELI,16,1275,1,KAYSERİ ,DEVELİ,TRUE,1
KAYSERİ,FELAHİYE,KAYSERI,FELAHIYE,16,1330,1,KAYSERİ ,FELAHİYE,TRUE,1
KAYSERİ,HACILAR,KAYSERI,HACILAR,16,1936,1,KAYSERİ ,HACILAR,TRUE,1
KAYSERİ,İNCESU,KAYSERI,INCESU,16,1409,1,KAYSERİ ,İNCESU,TRUE,1
KAYSERİ,KOCASİNAN,KAYSERI,KOCASINAN,16,1863,1,KAYSERİ ,KOCASİNAN,TRUE,1
KAYSERİ,MELİKGAZİ,KAYSERI,MELIKGAZI,16,1864,1,KAYSERİ ,MELİKGAZİ,TRUE,1
KAYSERİ,ÖZVATAN,KAYSERI,OZVATAN,16,1978,1,KAYSERİ ,ÖZVATAN,TRUE,1
KAYSERİ,PINARBAŞI,KAYSERI,PINARBASI,16,1576,1,KAYSERİ ,PINARBAŞI,TRUE,1
KAYSERİ,SARIOĞLAN,KAYSERI,SARIOGLAN,16,1603,1,KAYSERİ ,SARIOĞLAN,TRUE,1
KAYSERİ,SARIZ,KAYSERI,SARIZ,16,1605,1,KAYSERİ ,SARIZ,TRUE,1
KAYSERİ,TALAS,KAYSERI,TALAS,16,1846,1,KAYSERİ ,TALAS,TRUE,1
KAYSERİ,TOMARZA,KAYSERI,TOMARZA,16,1680,1,KAYSERİ ,TOMARZA,TRUE,1
KAYSERİ,YAHYALI,KAYSERI,YAHYALI,16,1715,1,KAYSERİ ,YAHYALI,TRUE,1
KAYSERİ,YEŞİLHİSAR,KAYSERI,YESILHISAR,16,1727,1,KAYSERİ ,YEŞİLHİSAR,TRUE,1
KİLİS,ELBEYLİ,KILIS,ELBEYLI,3,2023,1,KİLİS ,ELBEYLİ,TRUE,1
KİLİS,MERKEZ,KILIS,MERKEZ,,1476,0,KİLİS ,MERKEZ,TRUE,1
KİLİS,MUSABEYLİ,KILIS,MUSABEYLI,3,2024,1,KİLİS ,MUSABEYLİ,TRUE,1
KİLİS,POLATELİ,KILIS,POLATELI,3,2025,1,KİLİS ,POLATELİ,TRUE,1
KIRIKKALE,BAHŞİLİ,KIRIKKALE,BAHSILI,8,1880,1,KİNKKALE ,BAHŞİLİ,TRUE,1
KIRIKKALE,BALIŞEYH,KIRIKKALE,BALISEYH,8,1882,1,KİNKKALE ,BALIŞEYH,TRUE,1
KIRIKKALE,ÇELEBİ,KIRIKKALE,CELEBI,8,1901,1,KİNKKALE ,ÇELEBİ,TRUE,1
KIRIKKALE,DELİCE,KIRIKKALE,DELICE,8,1268,1,KİNKKALE ,DELİCE,TRUE,1
KIRIKKALE,KARAKEÇİLİ,KIRIKKALE,KARAKECILI,8,1954,1,KİNKKALE ,KARAKEÇİLİ,TRUE,1
KIRIKKALE,KESKİN,KIRIKKALE,KESKIN,8,1463,1,KİNKKALE ,KESKİN,TRUE,1
KIRIKKALE,MERKEZ,KIRIKKALE,MERKEZ,,1469,0,KİNKKALE ,MERKEZ,TRUE,1
KIRIKKALE,SULAKYURT,KIRIKKALE,SULAKYURT,8,1638,1,KİNKKALE ,SULAKYURT,TRUE,1
KIRIKKALE,YAHŞİHAN,KIRIKKALE,YAHSIHAN,8,1992,1,KİNKKALE ,YAHŞİHAN,TRUE,1
KIRKLARELİ,BABAESKİ,KIRKLARELI,BABAESKI,7,1163,1,KİRKLARELİ ,BABAESKİ,TRUE,1
KIRKLARELİ,DEMİRKÖY,KIRKLARELI,DEMIRKOY,7,1270,1,KİRKLARELİ ,DEMİRKÖY,TRUE,1
KIRKLARELİ,KOFÇAZ,KIRKLARELI,KOFCAZ,7,1480,1,KİRKLARELİ ,KOFÇAZ,TRUE,1
KIRKLARELİ,LÜLEBURGAZ,KIRKLARELI,LULEBURGAZ,7,1505,1,KİRKLARELİ ,LÜLEBURGAZ,TRUE,1
KIRKLARELİ,MERKEZ,KIRKLARELI,MERKEZ,,1471,0,KİRKLARELİ ,MERKEZ,TRUE,1
KIRKLARELİ,PEHLİVANKÖY,KIRKLARELI,PEHLIVANKOY,7,1572,1,KİRKLARELİ ,PEHLİVANKÖY,TRUE,1
KIRKLARELİ,PINARHİSAR,KIRKLARELI,PINARHISAR,7,1577,1,KİRKLARELİ ,PINARHİSAR,TRUE,1
KIRKLARELİ,VİZE,KIRKLARELI,VIZE,7,1714,1,KİRKLARELİ ,VİZE,TRUE,1
KIRŞEHİR,AKÇAKENT,KIRSEHIR,AKCAKENT,6,1869,1,KİRSEHİR ,AKÇAKENT,TRUE,1
KIRŞEHİR,AKPINAR,KIRSEHIR,AKPINAR,6,1754,1,KİRSEHİR ,AKPINAR,TRUE,1
KIRŞEHİR,BOZTEPE,KIRSEHIR,BOZTEPE,6,1890,1,KİRSEHİR ,BOZTEPE,TRUE,1
KIRŞEHİR,ÇİÇEKDAĞI,KIRSEHIR,CICEKDAGI,6,1254,1,KİRSEHİR ,ÇİÇEKDAĞI,TRUE,1
KIRŞEHİR,KAMAN,KIRSEHIR,KAMAN,6,1429,1,KİRSEHİR ,KAMAN,TRUE,1
KIRŞEHİR,MERKEZ,KIRSEHIR,MERKEZ,,1472,0,KİRSEHİR ,MERKEZ,TRUE,1
KIRŞEHİR,MUCUR,KIRSEHIR,MUCUR,6,1529,1,KİRSEHİR ,MUCUR,TRUE,1
KOCAELİ,BAŞİSKELE,KOCAELI,BASISKELE,12,2058,1,,,FALSE,0
KOCAELİ,ÇAYIROVA,KOCAELI,CAYIROVA,12,2059,1,,,FALSE,0
KOCAELİ,DARICA,KOCAELI,DARICA,12,2060,1,,,FALSE,0
KOCAELİ,DERİNCE,KOCAELI,DERINCE,12,2030,1,KOCAELİ ,DERİNCE,TRUE,1
KOCAELİ,DİLOVASI,KOCAELI,DILOVASI,12,2061,1,,,FALSE,0
KOCAELİ,GEBZE,KOCAELI,GEBZE,12,1338,1,KOCAELİ ,GEBZE,TRUE,1
KOCAELİ,GÖLCÜK,KOCAELI,GOLCUK,12,1355,1,KOCAELİ ,GÖLCÜK,TRUE,1
KOCAELİ,İZMİT,KOCAELI,IZMIT,12,2062,1,,,FALSE,0
KOCAELİ,KANDIRA,KOCAELI,KANDIRA,12,1430,1,KOCAELİ ,KANDIRA,TRUE,1
KOCAELİ,KARAMÜRSEL,KOCAELI,KARAMURSEL,12,1440,1,KOCAELİ ,KARAMÜRSEL,TRUE,1
KOCAELİ,KARTEPE,KOCAELI,KARTEPE,12,2063,1,,,FALSE,0
KOCAELİ,KÖRFEZ,KOCAELI,KORFEZ,12,1821,1,KOCAELİ ,KÖRFEZ,TRUE,1
KONYA,AHIRLI,KONYA,AHIRLI,31,1868,1,KONYA ,AHIRLI,TRUE,1
KONYA,AKÖREN,KONYA,AKOREN,31,1753,1,KONYA ,AKÖREN,TRUE,1
KONYA,AKŞEHİR,KONYA,AKSEHIR,31,1122,1,KONYA ,AKŞEHİR,TRUE,1
KONYA,ALTINEKİN,KONYA,ALTINEKIN,31,1760,1,KONYA ,ALTINEKİN,TRUE,1
KONYA,BEYŞEHİR,KONYA,BEYSEHIR,31,1188,1,KONYA ,BEYŞEHİR,TRUE,1
KONYA,BOZKIR,KONYA,BOZKIR,31,1207,1,KONYA ,BOZKIR,TRUE,1
KONYA,ÇELTİK,KONYA,CELTIK,31,1902,1,KONYA ,ÇELTİK,TRUE,1
KONYA,CİHANBEYLİ,KONYA,CIHANBEYLI,31,1222,1,KONYA ,CİHANBEYLİ,TRUE,1
KONYA,ÇUMRA,KONYA,CUMRA,31,1262,1,KONYA ,ÇUMRA,TRUE,1
KONYA,DERBENT,KONYA,DERBENT,31,1907,1,KONYA ,DERBENT,TRUE,1
KONYA,DEREBUCAK,KONYA,DEREBUCAK,31,1789,1,KONYA ,DEREBUCAK,TRUE,1
KONYA,DOĞANHİSAR,KONYA,DOGANHISAR,31,1285,1,KONYA ,DOĞANHİSAR,TRUE,1
KONYA,EMİRGAZİ,KONYA,EMIRGAZI,31,1920,1,KONYA ,EMİRGAZİ,TRUE,1
KONYA,EREĞLİ,KONYA,EREGLI,31,1312,1,KONYA ,EREĞLİ,TRUE,1
KONYA,GÜNEYSINIR,KONYA,GUNEYSINIR,31,1933,1,KONYA ,GÜNEYSINIR,TRUE,1
KONYA,HADİM,KONYA,HADIM,31,1375,1,KONYA ,HADİM,TRUE,1
KONYA,HALKAPINAR,KONYA,HALKAPINAR,31,1937,1,KONYA ,HALKAPINAR,TRUE,1
KONYA,HÜYÜK,KONYA,HUYUK,31,1804,1,KONYA ,HÜYÜK,TRUE,1
KONYA,ILGIN,KONYA,ILGIN,31,1400,1,KONYA ,ILGIN,TRUE,1
KONYA,KADINHANI,KONYA,KADINHANI,31,1422,1,KONYA ,KADINHANI,TRUE,1
KONYA,KARAPINAR,KONYA,KARAPINAR,31,1441,1,KONYA ,KARAPINAR,TRUE,1
KONYA,KARATAY,KONYA,KARATAY,31,1814,1,KONYA ,KARATAY,TRUE,1
KONYA,KULU,KONYA,KULU,31,1491,1,KONYA ,KULU,TRUE,1
KONYA,MERAM,KONYA,MERAM,31,1827,1,KONYA ,MERAM,TRUE,1
KONYA,SARAYÖNÜ,KONYA,SARAYONU,31,1598,1,KONYA ,SARAYÖNÜ,TRUE,1
KONYA,SELÇUKLU,KONYA,SELCUKLU,31,1839,1,KONYA ,SELÇUKLU,TRUE,1
KONYA,SEYDİŞEHİR,KONYA,SEYDISEHIR,31,1617,1,KONYA ,SEYDİŞEHİR,TRUE,1
KONYA,TAŞKENT,KONYA,TASKENT,31,1848,1,KONYA ,TAŞKENT,TRUE,1
KONYA,TUZLUKÇU,KONYA,TUZLUKCU,31,1990,1,KONYA ,TUZLUKÇU,TRUE,1
KONYA,YALIHÜYÜK,KONYA,YALIHUYUK,31,1994,1,KONYA ,YALIHÜYÜK,TRUE,1
KONYA,YUNAK,KONYA,YUNAK,31,1735,1,KONYA ,YUNAK,TRUE,1
KÜTAHYA,ALTINTAŞ,KUTAHYA,ALTINTAS,12,1132,1,KÜTAHYA ,ALTINTAŞ,TRUE,1
KÜTAHYA,ASLANAPA,KUTAHYA,ASLANAPA,12,1764,1,KÜTAHYA ,ASLANAPA,TRUE,1
KÜTAHYA,ÇAVDARHİSAR,KUTAHYA,CAVDARHISAR,12,1898,1,KÜTAHYA ,ÇAVDARHİSAR,TRUE,1
KÜTAHYA,DOMANİÇ,KUTAHYA,DOMANIC,12,1288,1,KÜTAHYA ,DOMANİÇ,TRUE,1
KÜTAHYA,DUMLUPINAR,KUTAHYA,DUMLUPINAR,12,1790,1,KÜTAHYA ,DUMLUPINAR,TRUE,1
KÜTAHYA,EMET,KUTAHYA,EMET,12,1304,1,KÜTAHYA ,EMET,TRUE,1
KÜTAHYA,GEDİZ,KUTAHYA,GEDIZ,12,1339,1,KÜTAHYA ,GEDİZ,TRUE,1
KÜTAHYA,HİSARCIK,KUTAHYA,HISARCIK,12,1802,1,KÜTAHYA ,HİSARCIK,TRUE,1
KÜTAHYA,MERKEZ,KUTAHYA,MERKEZ,,1500,0,KÜTAHYA ,MERKEZ,TRUE,1
KÜTAHYA,PAZARLAR,KUTAHYA,PAZARLAR,12,1979,1,KÜTAHYA ,PAZARLAR,TRUE,1
KÜTAHYA,ŞAPHANE,KUTAHYA,SAPHANE,12,1843,1,KÜTAHYA ,ŞAPHANE,TRUE,1
KÜTAHYA,SİMAV,KUTAHYA,SIMAV,12,1625,1,KÜTAHYA ,SİMAV,TRUE,1
KÜTAHYA,TAVŞANLI,KUTAHYA,TAVSANLI,12,1671,1,KÜTAHYA ,TAVŞANLI,TRUE,1
MALATYA,AKÇADAĞ,MALATYA,AKCADAG,13,1114,1,MALATYA ,AKÇADAĞ,TRUE,1
MALATYA,ARAPGİR,MALATYA,ARAPGIR,13,1143,1,MALATYA ,ARAPGİR,TRUE,1
MALATYA,ARGUVAN,MALATYA,ARGUVAN,13,1148,1,MALATYA ,ARGUVAN,TRUE,1
MALATYA,BATTALGAZİ,MALATYA,BATTALGAZI,13,1772,1,MALATYA ,BATTALGAZİ,TRUE,1
MALATYA,DARENDE,MALATYA,DARENDE,13,1265,1,MALATYA ,DARENDE,TRUE,1
MALATYA,DOĞANŞEHİR,MALATYA,DOGANSEHIR,13,1286,1,MALATYA ,DOĞANŞEHİR,TRUE,1
MALATYA,DOĞANYOL,MALATYA,DOGANYOL,13,1914,1,MALATYA ,DOĞANYOL,TRUE,1
MALATYA,HEKİMHAN,MALATYA,HEKIMHAN,13,1390,1,MALATYA ,HEKİMHAN,TRUE,1
MALATYA,KALE,MALATYA,KALE,13,1953,1,MALATYA ,KALE,TRUE,1
MALATYA,KULUNCAK,MALATYA,KULUNCAK,13,1969,1,MALATYA ,KULUNCAK,TRUE,1
MALATYA,PÜTÜRGE,MALATYA,PUTURGE,13,1582,1,MALATYA ,PÜTÜRGE,TRUE,1
MALATYA,YAZIHAN,MALATYA,YAZIHAN,13,1995,1,MALATYA ,YAZIHAN,TRUE,1
MALATYA,YEŞİLYURT,MALATYA,YESILYURT,13,1729,1,MALATYA ,YEŞİLYURT,TRUE,1
MANİSA,AHMETLİ,MANISA,AHMETLI,17,1751,1,MANİSA ,AHMETLİ,TRUE,1
MANİSA,AKHİSAR,MANISA,AKHISAR,17,1118,1,MANİSA ,AKHİSAR,TRUE,1
MANİSA,ALAŞEHİR,MANISA,ALASEHIR,17,1127,1,MANİSA ,ALAŞEHİR,TRUE,1
MANİSA,DEMİRCİ,MANISA,DEMIRCI,17,1269,1,MANİSA ,DEMİRCİ,TRUE,1
MANİSA,GÖLMARMARA,MANISA,GOLMARMARA,17,1793,1,MANİSA ,GÖLMARMARA,TRUE,1
MANİSA,GÖRDES,MANISA,GORDES,17,1362,1,MANİSA ,GÖRDES,TRUE,1
MANİSA,KIRKAĞAÇ,MANISA,KIRKAGAC,17,1470,1,MANİSA ,KIRKAĞAÇ,TRUE,1
MANİSA,KÖPRÜBAŞI,MANISA,KOPRUBASI,17,1965,1,MANİSA ,KÖPRÜBAŞI,TRUE,1
MANİSA,KULA,MANISA,KULA,17,1489,1,MANİSA ,KULA,TRUE,1
MANİSA,SALİHLİ,MANISA,SALIHLI,17,1590,1,MANİSA ,SALİHLİ,TRUE,1
MANİSA,SARIGÖL,MANISA,SARIGOL,17,1600,1,MANİSA ,SARIGÖL,TRUE,1
MANİSA,SARUHANLI,MANISA,SARUHANLI,17,1606,1,MANİSA ,SARUHANLI,TRUE,1
MANİSA,ŞEHZADELER,MANISA,SEHZADELER,17,2086,1,,,FALSE,0
MANİSA,SELENDİ,MANISA,SELENDI,17,1613,1,MANİSA ,SELENDİ,TRUE,1
MANİSA,SOMA,MANISA,SOMA,17,1634,1,MANİSA ,SOMA,TRUE,1
